article_id,annotator,node,ranges,tokens,label
5cf45e7b896a7fea06ff60cd,D,7.0,"[[1648, 1725]]",não podendo qualquer coisa dar origem a disciplinas ou conteúdos curriculares,Value(+)
5d04bde7896a7fea06a07bf8,C,0.0,"[[3015, 3097]]",foi o exemplo máximo de um cientista social com um espirito de homem da renascença,Value(+)
5cf46465896a7fea06ffb90e,C,3.0,"[[1029, 1043]]",prazer que dão,Value(+)
5cf470c1896a7fea06006744,C,2.0,"[[426, 658]]","fez renascer o casco histórico onde fogos de exíguas dimensões (que por vezes não chegam a ter 25 m2), depois da casa de banho que não existia e de uma kitchenette com o mínimo, ficam reduzidos a um exíguo T0 ou T1, se houver janela",Value(+)
5cf47676896a7fea0600bcba,B,45.0,"[[4330, 4478]]","é sempre melhor adicionar água ao vinho, durante a fermentação e na dose certa, claro, do que retirar álcool ao vinho através de processos mecânicos",Value(+)
5ce41275896a7fea0667e8ba,B,20.0,"[[2931, 3015]]",melhor preparado para a maior amplitude de eventos a que está potencialmente sujeito,Value(+)
5d04c2c4896a7fea06a0de44,C,2.0,"[[3320, 3335]]",Quebrado o tabu,Value(+)
5cf46168896a7fea06ff89a4,B,46.0,"[[8655, 8702]]","Neste núcleo, a ligação à região seria facílima",Value(+)
5d04c50d896a7fea06a0fad5,C,8.0,"[[3567, 3657]]","o movimento do desporto paralímpico não seja um movimento de exclusão, mas sim de inclusão",Value(+)
5cf464b6896a7fea06ffbb9d,C,35.0,"[[3041, 3143]]","Nas grandes plataformas, a lei dos rendimentos crescentes de escala desemboca em mais valias fabulosas",Value(+)
5cdd9733896a7fea062d6f9f,B,31.0,"[[4838, 4933]]",Esses três pilares são fundamentais para o avanço positivo do Direito de Família e das Crianças,Value(+)
5cf46311896a7fea06ffab76,B,9.0,"[[1966, 2125]]","consubstanciam uma fonte particularmente credível dos últimos anos da vida do biografado, da criação da instituição e da própria colecção artística do testador",Value(+)
5cf46427896a7fea06ffb6fa,C,39.0,"[[3911, 3939]]","A paz, nunca houve como hoje",Value(+)
5d04befb896a7fea06a07dcc,B,4.0,"[[311, 399]]",proporcionando um ambiente favorável a uma ocupação mais saudável dos seus tempos livres,Value(+)
5cf465a8896a7fea06ffd2eb,D,0.0,"[[3142, 3329]]","a partir de uma estratégia mais transparente sobre o paradeiro de capitais, o continente africano pode, a partir dos seus recursos, avançar no caminho do desenvolvimento de forma autónoma",Value(+)
5cf46c57896a7fea060028eb,B,5.0,"[[348, 502]]",É de registar com agrado que os presidentes dos departamentos do IST [Instituto Superior Técnico] reconhecem publicamente que a precariedade é um problema,Value(+)
5cf46dce896a7fea060044ea,C,1.0,"[[270, 374]]","a urbanização tem valor cultural e paisagístico, numa formidável ligação entre a natureza e a construção",Value(+)
5cec9624896a7fea06b616df,C,22.0,"[[2015, 2099]]",nos últimos 20 anos o valor da produção agrícola da Califórnia praticamente duplicou,Value(+)
5cf465fc896a7fea06ffd65d,B,28.0,"[[5532, 5811]]","importante que as edições futuras do relatório incluam também indicadores com um entendimento mais multidimensional de desenvolvimento regional, como é o caso, por exemplo, do Índice Sintético de Desenvolvimento Regional (ISDR) desenvolvido pelo Instituto Nacional de Estatística",Value(+)
5cf45f60896a7fea06ff68cd,D,26.0,"[[5332, 5499]]","se permitisse financiar a empresa pelos serviços que presta, por exemplo, com as emissões internacionais e, por outro lado, reduzir os espaços de publicidade comercial",Value(+)
5cf47390896a7fea06009d1f,D,9.0,"[[2495, 2584]]","Tal como um organismo, a cidade vive, transforma-se, adapta-se, regenera-se, reinventa-se",Value(+)
5cf461fc896a7fea06ff8de8,B,24.0,"[[2206, 2335]]",permitindo que a maior parte da utilização seja em modo elétrico – zero emissões – quando o automóvel está mais perto das pessoas,Value(+)
5d04c421896a7fea06a0f5fc,B,8.0,"[[2966, 3038]]",os cariocas proclamam que tudo será um sucesso enquanto durarem os Jogos,Value(+)
5cf45ac4896a7fea06ff2431,A,7.0,"[[1137, 1295]]","o caso mais interessante tenha sido o de uma colega que abandonou por completo a academia, apostando na criação do uma empresa na área da biotecnologia médica",Value(+)
5d04a52f896a7fea069f0921,A,1.0,"[[30, 70]]",Vimos actuações individuais maravilhosas,Value(+)
5cf45ad6896a7fea06ff24c3,C,6.0,"[[1270, 1398]]",Do ponto de vista prático quem nasceu após a década de 1960 foi contemplado pela loteria da longevidade com mais de duas décadas,Value(+)
5cf45b99896a7fea06ff2a13,B,19.0,"[[70, 187]]","permite olhar o passado e vermos como tem sido a evolução da nossa República, em geral com melhorias em muitos níveis",Value(+)
5ceb1a74896a7fea06a82aaa,D,0.0,"[[96, 139]]",a única vitória extraordinária foi a do PAN,Value(+)
5cec25a4896a7fea06b1bb32,C,47.0,"[[5466, 5632]]","Se essa distinção for efectuada, constata-se que o seu apoio é ainda maior do que os referidos 60%, provavelmente superando os 2/3 dos deputados no Parlamento Europeu",Value(+)
5cf466b8896a7fea06ffdc1a,D,4.0,"[[1889, 1931]]",alude a três dos principais reptos globais,Value(+)
5cf45b99896a7fea06ff2a13,C,0.0,"[[0, 62]]",Comemorar o 25 de abril de 1974 é sempre um momento inspirador,Value(+)
5cf4616d896a7fea06ff89c8,B,22.0,"[[2817, 2911]]",poderá permitir um concurso de maior objetividade inicial no apuramento de factos e conclusões,Value(+)
5cf45db6896a7fea06ff4b05,B,57.0,"[[7662, 7728]]","pela beleza, sensibilidade, poesia [4] e humanidade da sua escrita",Value(+)
5cf45ac4896a7fea06ff2431,B,3.0,"[[2463, 2493], [2530, 2563]]",há outros percursos em ciência mais seguros desse ponto de vista,Value(+)
5d04c484896a7fea06a0f874,D,8.0,"[[4004, 4262]]","a integração do Fisiologista do Exercício no sistema de saúde é uma evolução incontornável, das equipas dos cuidados de saúde primários (por exemplo, em programas de prevenção da diabetes nas USF) aos serviços hospitalares como os de cardiologia ou pediatria",Value(+)
5cf46474896a7fea06ffb98d,C,56.0,"[[5210, 5244]]",As escolhas de política são claras,Value(+)
5cf461c8896a7fea06ff8c4d,C,11.0,"[[3658, 3682]]",as virtualidades que tem,Value(+)
5cf46168896a7fea06ff89a4,D,13.0,"[[8669, 8702]]",a ligação à região seria facílima,Value(+)
5cf47286896a7fea06008819,D,12.0,"[[2192, 2353]]","todo o produto futebol pode atingir o nível de profissionalismo e performance de outros setores de atividade em Portugal como o vinho, calçado, têxtil ou turismo",Value(+)
5cec9624896a7fea06b616df,C,17.0,"[[280, 355]]",A agricultura californiana impressiona pela sua escala e pelo seu dinamismo,Value(+)
5cf46b27896a7fea06001ff0,D,2.0,"[[688, 951]]","Os serviços educativos daquelas instituições têm, de um modo geral, criado uma dinâmica interessante e atrativa, aquando da realização de visitas de estudo, com propostas de atividades variadas que estimulam a observação, a concentração, a análise e a comunicação",Value(+)
5d04b55c896a7fea06a0188f,B,7.0,"[[699, 776]]","acolheu diferentes povos e culturas, em um histórico de tolerância e respeito",Value(+)
5cf46311896a7fea06ffab76,B,26.0,"[[4971, 5052]]",Calouste Gulbenkian preparou meticulosamente aquilo que queria no seu post mortem,Value(+)
5d04a52f896a7fea069f0921,D,18.0,"[[1220, 1254]]",Os membros da FIFA entenderam isso,Value(+)
5ced6914896a7fea06bdfb6e,B,1.0,"[[765, 923]]","Estas intervenções reconhecem que as cidades alojam o lazer noturno e com ele beneficiam amplamente do ponto de vista económico, urbanístico, social, cultural",Value(+)
5d04c34a896a7fea06a0dff6,A,7.0,"[[1118, 1191]]",Foi bom que a procura das T-shirts da selecção islandesa disparasse 1800%,Value(+)
5cf46f80896a7fea06006160,C,3.0,"[[5264, 5361]]",é um verdadeiro projeto de luta e suporte por um vibrante e independente jornalismo no século XXI,Value(+)
5d04a31b896a7fea069ef06f,B,28.0,"[[3169, 3190]]",É tudo cómico na FIFA,Value(+)
5cf46587896a7fea06ffd19d,C,31.0,"[[5160, 5191]]",ancorada numa propaganda eficaz,Value(+)
5cf466ae896a7fea06ffdbd1,B,11.0,"[[3427, 3491]]",o caminho participativo das ruas oferece resultados mais rápidos,Value(+)
5cf46b27896a7fea06001ff0,D,7.0,"[[2367, 2416]]",O museu tem uma comunicação eficaz com os adultos,Value(+)
5cf46d61896a7fea0600417e,B,19.0,"[[2237, 2272]]",libertando espaço de estacionamento,Value(+)
5d04bcb5896a7fea06a06489,C,1.0,"[[82, 98]]",mais praticantes,Value(+)
5cf460db896a7fea06ff8422,C,11.0,"[[2269, 2340]]",todo o espaço em que vivemos e convivemos vai ser positivamente afetado,Value(+)
5ceb1a74896a7fea06a82aaa,D,2.0,"[[452, 585]]","o Bloco de Esquerda dobrou a sua votação de 2014, o que é óptimo e premeia o bom desempenho de Marisa Matias (que merece o resultado)",Value(+)
5cf46c57896a7fea060028eb,C,25.0,"[[4219, 4292]]","Muitos destes marcaram muito positivamente o IST, e alguns ainda o marcam",Value(+)
5d04c4ab896a7fea06a0f966,A,1.0,"[[728, 822]]",inegável papel que estas têm desempenhado em prol do desenvolvimento e da modernização do país,Value(+)
5d04a52f896a7fea069f0921,D,2.0,"[[72, 85]]",grandes jogos,Value(+)
5cf45f67896a7fea06ff690f,B,67.0,"[[5200, 5307]]","Uma concertação parcial, desde que abarque uma parte substancial da economia da União, é melhor do que nada",Value(+)
5cf45ccf896a7fea06ff43fb,B,16.0,"[[4036, 4148]]",não se afasta da responsabilidade de contribuir para a resolução dos graves problemas do Douro e seus lavradores,Value(+)
5cf46c40896a7fea0600285a,B,21.0,"[[3091, 3188]]",o PACG se integra num caminho mais amplo para a estabilidade e para a paz a longo prazo na região,Value(+)
5cf45fa2896a7fea06ff6aeb,B,4.0,"[[791, 821]]",o seu exemplo de solidariedade,Value(+)
5cf47286896a7fea06008819,C,13.0,"[[1227, 1283]]",várias vezes campeão mundial e europeu em camadas jovens,Value(+)
5cf461c8896a7fea06ff8c4d,B,33.0,"[[3769, 3826]]",ADSE uma presença positiva no espaço dos seguros de saúde,Value(+)
5cf45a83896a7fea06ff224e,B,4.0,"[[595, 678]]",há um salto tecnológico quando percebe que pode utilizar os metais em seu benefício,Value(+)
5cf47924896a7fea0600da24,C,6.0,"[[4912, 4961]]",a agenda mantém-se viva e prossegue o seu caminho,Value(+)
5cf47287896a7fea06008821,D,10.0,"[[1953, 2013]]",A reabilitação urbana induzida pelo turismo é muito positiva,Value(+)
5d04c421896a7fea06a0f5fc,C,2.0,"[[3047, 3112]]",sempre foram bem sucedidos os grandes momentos de multidão no Rio,Value(+)
5cf45a83896a7fea06ff224e,C,3.0,"[[1607, 1671]]",A Idade do Bronze fica marcada por mais um salto no conhecimento,Value(+)
5cf47196896a7fea0600829d,C,0.0,"[[141, 210]]",O vencedor do jogo ficará em excelente posição para se sagrar campeão,Value(+)
5cf460d7896a7fea06ff8402,C,8.0,"[[2302, 2347]]",os tentáculos da Altice sejam largos e longos,Value(+)
5d04b991896a7fea06a049f5,B,5.0,"[[243, 292]]",Desde sempre a emigração foi solidária com o país,Value(+)
5cf462cc896a7fea06ff940b,D,3.0,"[[1845, 1914]]",um esforço bem sucedido de racionalidade e de neutralidade ideológica,Value(+)
5cf45ea1896a7fea06ff6237,D,11.0,"[[1530, 1682]]","Com este novo regime, e respeitando a Constituição, resolve-se o problema da falta de sanções para rendimentos não declarados com intenção de os ocultar",Value(+)
5d04be1c896a7fea06a07c4b,D,8.0,"[[1608, 1667]]",os irmãos lusitanos têm especial importância nesse contexto,Value(+)
5cf47d10896a7fea06010cd0,A,29.0,"[[4467, 4512]]",motivo e orgulho de uma grande catarse urbana,Value(+)
5cde31c4896a7fea063370a5,A,19.0,"[[1796, 1841]]",excelência da gestão de sucessivos dirigentes,Value(+)
5cf47ddb896a7fea06011194,B,13.0,"[[3958, 4003]]",nos engrandece e exalta em cada dia que passa,Value(+)
5cf45ea1896a7fea06ff6237,B,3.0,"[[2868, 2898]]",alcance de todas estas medidas,Value(+)
5cf47065896a7fea060065b5,A,1.0,"[[395, 471]]","elas aí estão, a cumprir a sua missão com prestígio nacional e internacional",Value(+)
5cf47793896a7fea0600c1af,C,13.0,"[[1528, 1560]]",Tornando-se cada vez mais livres,Value(+)
5ced6914896a7fea06bdfb6e,B,21.0,"[[2936, 3153]]","Intervenções como a do Ponto Lilás na Queima do Porto ou como a que ocorrerá no próximo Primavera Sound, não são meras operações de fachada em conluio com promotores perversos, negligentes e cegamente focados no lucro",Value(+)
5cee2df3896a7fea06c54a35,C,0.0,"[[1176, 1326]]","Todas as carreiras que fogem à regra, que contrariam o actual padrão dos cifrões e do desporto da mobilidade fácil, têm o condão de despertar atenções",Value(+)
5cf47065896a7fea060065b5,D,4.0,"[[395, 471]]","elas aí estão, a cumprir a sua missão com prestígio nacional e internacional",Value(+)
5cf461c8896a7fea06ff8c4d,C,0.0,"[[0, 40]]",A ADSE é um bom sistema público de saúde,Value(+)
5d04befb896a7fea06a07dcc,C,0.0,"[[0, 66]]",O desporto ocupa um lugar de destaque nas várias políticas sociais,Value(+)
5cf46846896a7fea06fff8d2,B,1.0,"[[183, 223]]",confirmando a sua continuada pertinência,Value(+)
5cf47133896a7fea06007efc,C,4.0,"[[1133, 1273]]","caixilharias de guilhotina, tipicamente inglesas ou holandesas, dispostas de modo fortemente original e por vezes de configuração neo-gótica",Value(+)
5cf45e04896a7fea06ff4d33,C,0.0,"[[3071, 3121]]","a sua luta tem, em geral, um efeito democratizador",Value(+)
5cf46b63896a7fea060021dd,A,16.0,"[[4405, 4454]]",enormes progressos na solidez das contas públicas,Value(+)
5cf46c00896a7fea06002671,A,16.0,"[[2042, 2077]]",a participação nos programas também,Value(+)
5cf45aa4896a7fea06ff2325,D,6.0,"[[1947, 2078]]","A Escola começa, paulatinamente, a compreender que a sua atual, urgente e imprescindível missão consiste em formar “alunos globais”",Value(+)
5cf465a8896a7fea06ffd2eb,D,8.0,"[[4648, 4684]]",a cooperação entre Estados soberanos,Value(+)
5cf46bc3896a7fea0600247f,C,30.0,"[[272, 306]]",interesse que tenha a sua temática,Value(+)
5cf478aa896a7fea0600d78b,B,26.0,"[[3079, 3327]]","Estão, pois, de parabéns a empresa construtora (atenção ao interior do segundo prédio!), a Câmara Municipal de Lisboa, numa excepção à catastrófica política de protecção patrimonial a que nos têm habituado, e a Direcção-Geral do Património Cultural",Value(+)
5cf461c8896a7fea06ff8c4d,B,7.0,"[[1066, 1100]]","confirma, afinal, que a ADSE é boa",Value(+)
5cf45e18896a7fea06ff4dd6,A,13.0,"[[4285, 4310]]",biologicamente importante,Value(+)
5cf47065896a7fea060065b5,A,38.0,"[[5340, 5349]]",calha bem,Value(+)
5cf45ad6896a7fea06ff24c3,B,23.0,"[[2622, 2647]]",do aumento da longevidade,Value(+)
5cf476b9896a7fea0600bddd,D,15.0,"[[1890, 2049]]","Todos temos a ganhar com isso, em especial os próprios utilizadores, que ganham um estilo de vida mais saudável, aproveitando as condições que a cidade oferece",Value(+)
5cf461fc896a7fea06ff8de8,D,20.0,"[[2338, 2533]]","O futuro deverá passar pela eletrificação: 100% elétrico, Híbrido, Híbrido Plug-in ou mesmo elétrico com célula de combustível, consoante as necessidades de mobilidade de cada um dos utilizadores",Value(+)
5cddb333896a7fea062e8b18,A,12.0,"[[2329, 2352]]",isso faz todo o sentido,Value(+)
5cf4705c896a7fea06006583,D,5.0,"[[743, 765]]",sempre levados a sério,Value(+)
5d04a52f896a7fea069f0921,D,7.0,"[[791, 821]]",A nossa campanha foi vitoriosa,Value(+)
5cec9624896a7fea06b616df,A,17.0,"[[2189, 2229]]",enorme cooperação que existe entre todos,Value(+)
5cf47ac5896a7fea0600f1cc,B,28.0,"[[4440, 4471], [4493, 4557]]","O ministro Manuel Heitor merece a confiança da larga maioria dos seus colegas, nas universidades",Value(+)
5cf462cc896a7fea06ff940b,B,5.0,"[[510, 589]]","presentemente, o programa mais inteligente e pedagógico da televisão portuguesa",Value(+)
5cf46052896a7fea06ff703f,D,1.0,"[[3353, 3430]]",paisagens fantásticas nos fazerem sentir que estamos no melhor lugar do mundo,Value(+)
5cf46416896a7fea06ffb67e,D,7.0,"[[2508, 2574]]",Onde ele se envolve consegue sempre deixar o seu selo da qualidade,Value(+)
5cf45d02896a7fea06ff459a,B,34.0,"[[1556, 1594]]","baixava a actual média nacional (0,34)",Value(+)
5cf4651d896a7fea06ffbec2,C,10.0,"[[2094, 2174]]",a DUDH introduz um conceito inteiramente novo no discurso político – legislativo,Value(+)
5d04c421896a7fea06a0f5fc,A,41.0,"[[2800, 2811], [2813, 2814], [2841, 2864]]",o Rio reage e já se organiza em festa,Value(+)
5cf45c39896a7fea06ff3eac,B,10.0,"[[2361, 2596]]","muitas associações de doentes abandonaram os velhos métodos, nem sempre bem sucedidos, e passaram para modelos de serviço baseados em projetos sustentáveis e em processos de qualidade, sendo, muitas delas, certificadas pelas normas ISO",Value(+)
5cf46090896a7fea06ff7207,B,9.0,"[[2835, 2867]]",é melhor o mal menor que é tê-la,Value(+)
5cf45c0c896a7fea06ff3d04,C,15.0,"[[3408, 3608]]","a futura barragem do Alvito (não um “pequeno” Alvito, mas um Alvito que permita armazenar qualquer coisa à volta dos 1000 milhões de m3 de água) e o Projeto Tejo podem casar-se de forma quase perfeita",Value(+)
5cf46076896a7fea06ff7155,C,7.0,"[[3416, 3447]]",A redução dos preços de registo,Value(+)
5cf45c0c896a7fea06ff3d04,B,22.0,"[[3699, 3898]]","o segundo assegura um conjunto de estruturas ao longo do rio que permitam manter e gerir níveis de água mais compatíveis quer com a “saúde” do rio, quer com os diferentes usos a que a água se destina",Value(+)
5cf46ffe896a7fea060063cb,C,7.0,"[[3929, 4030]]",Investigar erros nesse processo depois de se praticar uma eutanásia seriam necessários e justificados,Value(+)
5cf46465896a7fea06ffb90e,D,1.0,"[[266, 308]]","a Tomoe River, japonesa, é mais fascinante",Value(+)
5cee2df3896a7fea06c54a35,D,12.0,"[[3410, 3453]]",o que importa verdadeiramente é a qualidade,Value(+)
5cf46fb5896a7fea06006266,C,26.0,"[[4598, 4724]]",prevê a flexibilização dos seus modelos de gestão e que pelo menos alguns deles possam beneficiar de maior autonomia de gestão,Value(+)
5cf45e18896a7fea06ff4dd6,B,7.0,"[[3042, 3128], [3181, 3319]]",monitorizar aves assaz distribuídas e muitas vezes abundantes tem uma enorme vantagem: a detecção de variações temporais dos seus efectivos é robusta e atenua os efeitos do acaso nas oscilações numéricas das populações locais,Value(+)
5cf466c3896a7fea06ffdc74,D,13.0,"[[5623, 5685]]",o diálogo é (como em tantos desafios da vida) o melhor caminho,Value(+)
5cf45e48896a7fea06ff4f60,B,21.0,"[[5876, 5897]]",sua imensa vitalidade,Value(+)
5cf4651d896a7fea06ffbec2,D,22.0,"[[3123, 3172]]",este conceito ético tem tido um percurso triunfal,Value(+)
5cf4669a896a7fea06ffdb2d,C,5.0,"[[4, 124]]","Jean-Luc Godard, JLG, seja um dos mais relevantes autores da arte cinematográfica e o mais importante vivo é indubitável",Value(+)
5cf46c00896a7fea06002671,D,4.0,"[[1075, 1206]]","que seja simples de participar, também para quem vem de fora, num registo de confiança e respeito pelas práticas de cada comunidade",Value(+)
5cf47482896a7fea0600a2cd,C,16.0,"[[3977, 4034]]",será incontornável como uma nova real moeda internacional,Value(+)
5cf45ad6896a7fea06ff24c3,C,30.0,"[[2184, 2210]]",com mais acesso à educação,Value(+)
5cf47286896a7fea06008819,C,11.0,"[[990, 1071]]",O sucesso ao nível das seleções é também espantoso para um país da nossa dimensão,Value(+)
5cf47b10896a7fea0600f3dc,B,21.0,"[[2177, 2198]]",É um ponto importante,Value(+)
5cf47065896a7fea060065b5,D,9.0,"[[1442, 1478]]",um programa de “trabalho” científico,Value(+)
5cf45ea1896a7fea06ff6237,C,10.0,"[[931, 1010]]","tornando mais claro o cumprimento deste dever, a sua publicidade e fiscalização",Value(+)
5cf461c8896a7fea06ff8c4d,C,7.0,"[[2395, 2434]]",o direito constitucional está garantido,Value(+)
5cf46fb9896a7fea06006278,C,6.0,"[[1281, 1421]]",há um concurso absolutamente inevitável: o concurso para projetos em todos os domínios científicos da Fundação para a Ciência e a Tecnologia,Value(+)
5cf45c4c896a7fea06ff3f66,C,0.0,"[[1217, 1399]]","A proposta de lei apresentada pelo Governo, a 15 de fevereiro deste ano, é um passo importante para o reconhecimento desta questão e do trabalho não renumerado que lhe está associado",Value(+)
5ced6914896a7fea06bdfb6e,B,9.0,"[[1601, 1835]]","Sair à noite é uma atividade partilhada com os pares, tem uma função central na construção da identidade juvenil e pode ajudar na superação de adversidades que surgem no processo de adaptação aos desafios das sociedades contemporâneas",Value(+)
5ced14b3896a7fea06bac0dd,C,21.0,"[[5861, 5939]]","O modelo das Unidades Locais de Saúde apresenta, portanto, um enorme potencial",Value(+)
5cf45fd2896a7fea06ff6c5a,C,13.0,"[[16351, 16415]]",Macron pode ter ganho temporariamente alguns pontos internamente,Value(+)
5d04bcb5896a7fea06a06489,D,0.0,"[[0, 80]]",Portugal vive um momento especialmente entusiasmante no que diz respeito ao Surf,Value(+)
5cf45c39896a7fea06ff3eac,B,4.0,"[[1792, 1897]]",melhores conhecedoras das condições de saúde e das dificuldades socioeconómicas das populações que servem,Value(+)
5cf45c0c896a7fea06ff3d04,A,16.0,"[[3016, 3053]]","Mais do que nunca, faz todo o sentido",Value(+)
5ced14b3896a7fea06bac0dd,C,14.0,"[[4743, 4778]]",optimização dos recursos existentes,Value(+)
5cf461c8896a7fea06ff8c4d,B,30.0,"[[3653, 3682]]",tais as virtualidades que tem,Value(+)
5d04be1c896a7fea06a07c4b,C,6.0,"[[743, 787]]",a escolha não poderia ter sido mais acertada,Value(+)
5cf462a3896a7fea06ff92be,D,25.0,"[[6258, 6332]]","Tudo isso são formas de vivenciar, experimentar, sentir e imaginar o mundo",Value(+)
5cf4620c896a7fea06ff8e67,C,10.0,"[[1414, 1516]]",nada perturba a solidez (para não dizer pacatez) do arranjo parlamentar que tem sustentado o executivo,Value(+)
5d04c484896a7fea06a0f874,C,4.0,"[[3208, 3278]]",O Desporto Escolar tem estimulado muitos novos praticantes de desporto,Value(+)
5cf465fc896a7fea06ffd65d,A,17.0,"[[5813, 5841]]",Vale a pena consultar o ISDR,Value(+)
5cf465a8896a7fea06ffd2eb,C,13.0,"[[1914, 1945]]","acesso à educação, saúde e água",Value(+)
5cf46770896a7fea06ffe1a4,C,2.0,"[[250, 338]]",se edificaram novos programas para os edifícios públicos e privados da sociedade moderna,Value(+)
5cf4b764896a7fea06032673,B,7.0,"[[1632, 1781]]","o investimento num curso superior compensa, quando comparado com a decisão alternativa de tentar o mercado de trabalho apenas com o ensino secundário",Value(+)
5cf47482896a7fea0600a2cd,C,9.0,"[[2733, 2827]]","Na Europa, apesar do “Brexit”, Londres continua a ser a cidade líder, muito à frente de Berlim",Value(+)
5cf462cc896a7fea06ff940b,B,27.0,"[[2936, 3038]]","não o tendo feito prestaram um serviço à história deste nosso tempo, que assim acaba muito beneficiada",Value(+)
5cf46b82896a7fea060022c1,C,7.0,"[[4570, 4723]]",As convenções internacionais de direitos humanos também constituem uma mais-valia em termos de reforço da proteção dos beneficiários dos direitos humanos,Value(+)
5cf47793896a7fea0600c1af,B,10.0,"[[1592, 1682]]","se libertaram dos conflitos resultantes de cegos clubismos, particularismos, reducionismos",Value(+)
5cf46204896a7fea06ff8e25,D,6.0,"[[2443, 2498]]",a luta de Khadija para que o processo avançasse é épica,Value(+)
5d04a52f896a7fea069f0921,D,3.0,"[[88, 105]]",grandes surpresas,Value(+)
5cf465e2896a7fea06ffd558,B,23.0,"[[2538, 2734]]","o investimento directo estrangeiro, que tem vindo a crescer, e não só está associado a maior produtividade, melhores salários e maiores qualificações, mas também está orientado para as exportações",Value(+)
5d04be1c896a7fea06a07c4b,D,2.0,"[[871, 932]]",A Olimpíada acelerou investimentos historicamente necessários,Value(+)
5cde31c4896a7fea063370a5,B,5.0,"[[635, 764]]","é diverso, complexo e popular envolvendo a maior percentagem de praticantes do desporto mundial através do seu Modelo de Desporto",Value(+)
5d04ae19896a7fea069f9d61,D,8.0,"[[1652, 1677]]",era ter dado o seu melhor,Value(+)
5d04ae19896a7fea069f9d61,D,12.0,"[[4574, 4665]]","sim o colocar sempre, e em todos os lugares, o desporto ao serviço da saúde e da humanidade",Value(+)
5cf46465896a7fea06ffb90e,B,9.0,"[[1011, 1023]]",valem a pena,Value(+)
5cf46b27896a7fea06001ff0,C,2.0,"[[2567, 2694]]","os “museus fixes”, pensados para eles, com informações em formatos digitais e interativos, com caças ao tesouro, ou passatempos",Value(+)
5cf4700c896a7fea060063ff,B,25.0,"[[3137, 3214]]",melhor faremos em intervir igualmente sobre a realidade que o tornou possível,Value(+)
