article_id,annotator,node,ranges,tokens,label
5cf4620c896a7fea06ff8e67,D,3.0,"[[4501, 4610]]","o país estará perante remodelações pífias, em que se olha mais para o interesse do partido do que para o país",Value
5cf45b8a896a7fea06ff29a1,A,15.0,"[[3990, 4143]]","Deixará de o ser se, neste momento de definição estratégica, não tiver coragem e determinação política para assumir o SNS de gestão integralmente pública",Value
5cf464a8896a7fea06ffbb46,C,21.0,"[[1246, 1341]]","As taxas de desemprego de 1929 só foram revertidas quando os EUA entraram na II Guerra, em 1941",Value
5cf4626b896a7fea06ff914d,A,11.0,"[[3277, 3421]]",Seria de esperar um reconhecimento dos direitos dos contribuintes nesta matéria e uma clarificação acerca do uso que será dado a esta informação,Value
5cf46b82896a7fea060022c1,A,16.0,"[[5060, 5172]]",podendo por isso ser invocadas pelos interessados em seu favor e devendo ser aplicadas pelos tribunais nacionais,Value
5cf45e32896a7fea06ff4eaa,D,6.0,"[[2819, 2922]]",A tendência moderna para a “des-definição” da arte não foi acompanhada da mesma maneira pela literatura,Value
5cf45e48896a7fea06ff4f60,A,9.0,"[[5899, 5923]]",surge num clima de névoa,Value
5d04befb896a7fea06a07dcc,B,0.0,"[[0, 66]]",O desporto ocupa um lugar de destaque nas várias políticas sociais,Value
5cf46c40896a7fea0600285a,B,27.0,"[[3723, 3772]]",que o Irão se torne um actor regional responsável,Value
5cf47676896a7fea0600bcba,D,5.0,"[[525, 660]]",Há cada vez mais evidências científicas que atribuem ao aumento do dióxido de carbono na atmosfera um papel preponderante nas colheitas,Value
5d04c544896a7fea06a0fb82,A,3.0,"[[1274, 1323]]",Trivial? Talvez só para quem o pense levianamente,Value
5d04be5c896a7fea06a07cba,C,9.0,"[[2031, 2090]]",ele é o garante da constitucionalidade da acção governativa,Value
5cf47420896a7fea0600a11b,D,2.0,"[[289, 374]]",Em jogo estava uma disputa que superava qualquer outra prioridade de suas existências,Value
5d04c4aa896a7fea06a0f962,B,67.0,"[[4932, 4999]]",o investimento no combate a incêndios não surtiu efeito em Portugal,Value
5cf47875896a7fea0600d5fc,A,39.0,"[[3138, 3195]]",Tudo dependerá do que os advogados conseguirem demonstrar,Value
5cf464a8896a7fea06ffbb46,C,46.0,"[[5613, 5774]]",Não distinguia entre um regime que rejeitava a revolução (social democrata) e outro que procurava aniquilar fisicamente os dirigentes operários (Estado fascista),Value
5cf460db896a7fea06ff8422,B,18.0,"[[1819, 1852]]",não cobrirá 100% das necessidades,Value
5cf465e2896a7fea06ffd558,B,35.0,"[[3544, 3598]]",O aumento da taxa de poupança das famílias portuguesas,Value
5cf45e04896a7fea06ff4d33,B,0.0,"[[1670, 1767]]",se elas não fossem divulgadas amplamente pelos meios de comunicação de referência de todo o mundo,Value
5cf45f13896a7fea06ff66bf,A,14.0,"[[7774, 7975]]","Só com coragem e honestidade, no contexto do mandato democrático que é atribuído aos deputados, podem ser apresentadas, e construídas em conjunto, as soluções que Portugal e a nossa democracia precisam",Value
5cf460f8896a7fea06ff8540,A,13.0,"[[4515, 4610]]","É possível que a IL ou o Chega, com caras novas e lavadas, possam atrair alguns abstencionistas",Value
5cf466c3896a7fea06ffdc74,C,49.0,"[[2570, 2591]]",tem a sua metodologia,Value
5cf47cb5896a7fea0600fb12,A,5.0,"[[4028, 4156]]",se tratar de uma área estruturante e essencial na formação da personalidade humana e na identidade futura dos alunos portugueses,Value
5cf46fb9896a7fea06006278,B,8.0,"[[772, 1012]]","conseguido através de muito esforço na escrita de bons projetos de investigação, submetidos a concursos avaliados por júris externos, frequentemente internacionais, com a finalidade última de financiar os melhores, e só os melhores projetos",Value
5cf466a0896a7fea06ffdb5e,A,20.0,"[[4252, 4375]]","a venda da própria moeda irá aumentar a oferta da mesma facilitando o acesso ao crédito, podendo levar ao sobreinvestimento",Value
5cf4618f896a7fea06ff8ad9,B,10.0,"[[3583, 3612]]",ouvirem o grito justo do povo,Value
5cf45f67896a7fea06ff690f,B,6.0,"[[376, 402]]",em Évora houver meia dúzia,Value
5cf46324896a7fea06ffac81,B,6.0,"[[5378, 5447]]",É um ex-Presidente escrevendo sobre um homem de enorme vulto cultural,Value
5cf462d0896a7fea06ff9424,D,0.0,"[[852, 940]]","Faltava clarificar o PSD, que na generalidade votou a favor de ambas as Propostas de Lei",Value
5cf46919896a7fea06ffff72,B,24.0,"[[2905, 2948]]",esta fosse feita e escrutinada publicamente,Value
5cf471b8896a7fea060083d9,C,5.0,"[[1109, 1193]]",existem investigadores contratados no âmbito de projetos de investigação específicos,Value
5d04bbb3896a7fea06a062d6,B,32.0,"[[6288, 6399]]",O bom senso recomendaria que se questionassem os sócios e os accionistas pelo menos sobre a duração do contrato,Value
5cf46441896a7fea06ffb7d7,C,45.0,"[[3969, 4026]]",essas soluções messiânicas tendem a ser mais autocráticas,Value
5cf461a4896a7fea06ff8b5a,A,21.0,"[[4574, 4652]]",desafios à segurança que daí advêm devido à crescente conflitualidade regional,Value
5d04c487896a7fea06a0f888,B,1.0,"[[147, 359]]","A descolonização (inevitável mas tardia) e a entrada (necessária e urgente) na União Europeia recolocaram, uma controvérsia que tem percorrido os séculos, que dividiu e continua a dividir henriquistas e pedristas",Value
5cf4602f896a7fea06ff6f27,B,0.0,"[[358, 388], [411, 433]]","Em 2017, o crescimento de 2,8% pareceu quase razoável",Value
5cf45f67896a7fea06ff690f,B,34.0,"[[2051, 2081]]",as famílias de Montemor perdem,Value
5cf47d10896a7fea06010cd0,C,3.0,"[[670, 743]]","o Coliseu precisava de uma visão política, de participação e de discussão",Value
5cf460cd896a7fea06ff8392,C,4.0,"[[2052, 2186]]",O que está em causa na crise política e constitucional venezuelana é muito mais profundo do que o conflito entre democracia e ditadura,Value
5cf478aa896a7fea0600d78b,C,2.0,"[[2026, 2110]]",uma cobertura em terraços que deve ser caso único na Zona Histórica em que se insere,Value
5cf47133896a7fea06007efc,C,3.0,"[[991, 1131]]","Conjuga pormenores da arquitectura tradicional portuguesa, como os beirados e os azulejos, com os telhados de ardósia de inspiração francesa",Value
5cf45db6896a7fea06ff4b05,B,38.0,"[[5861, 5919]]",a nível oficial (bastaria o contributo das Forças Armadas),Value
5cf46cea896a7fea06003dd2,B,0.0,"[[265, 341]]","“Eu sou eu e a minha circunstância”, tal como aprendemos com Ortega y Gasset",Value
5cf479f8896a7fea0600de0b,C,0.0,"[[0, 43]]",Portugal é definitivamente um país estranho,Value
5cf45e23896a7fea06ff4e2f,D,20.0,"[[4315, 4380]]",Uma celebração eucarística é o espaço de uma revolução espiritual,Value
5cf4b764896a7fea06032673,B,28.0,"[[3596, 3799]]","Quando os estudantes estudam numa instituição menos selectiva do que o nível para o qual seriam elegíveis, podem perder os benefícios salariais que ganhariam se estudassem numa instituição mais selectiva",Value
5cf460d7896a7fea06ff8402,C,22.0,"[[1733, 2187]]","A oposição à decisão da Altice de usar a “transmissão de estabelecimento” para se desembaraçar de trabalhadores, transferindo-os para outras empresas em piores condições, fez mover montanhas, deu origem a um manifesto (em que estive envolvido e que foi divulgado neste jornal), motivou uma greve histórica e uma manifestação nacional com largos milhares de pessoas, que obrigou o Parlamento, numa inédita iniciativa conjunta do PS/Bloco/PCP a mudar a lei",Value
5d04c557896a7fea06a0fbc4,B,18.0,"[[6368, 6411]]",Alegando que se trata de dinheiros públicos,Value
5cf4676f896a7fea06ffe196,A,0.0,"[[2434, 2505]]",Kiev considera ter o direito de enviar navios e cargas através de Kerch,Value
5cf462a3896a7fea06ff92be,B,6.0,"[[312, 587]]","Nenhuma delas faz parte de um projeto governamental que respeite a autodeterminação dos povos e comunidades tradicionais e que, em sua interação com a comunidade académica, poderia gerar conhecimento para um novo e muito mais que urgente modelo de vida humana sobre o planeta",Value
5cf46919896a7fea06ffff72,D,8.0,"[[2228, 2302]]",fazer uma avaliação de impacto orçamental a sério não é fácil nem imediato,Value
5cf4700c896a7fea060063ff,B,3.0,"[[714, 973]]","medidas preventivas tributárias do princípio do “Estado de excepção” – às quais, por exemplo, o governo grego recentemente recorreu, suspendendo o campeonato profissional por algum tempo, em nome da segurança pública – têm, por definição, uma duração limitada",Value
5cf47029896a7fea06006476,B,30.0,"[[5854, 6061]]","Clara Ferreira Alves defendeu no dito programa que a construção em altura em Lisboa teria sido uma opção acertada no passado, pois isso teria facilitado as soluções para os complicados problemas da habitação",Value
5cf45adb896a7fea06ff24e3,D,0.0,"[[252, 311]]",o capitalismo é o pior dos sistemas excepto todos os outros,Value
5cf45f67896a7fea06ff690f,A,29.0,"[[4173, 4231]]",O imposto sobre os gigantes digitais não tem de ser “novo”,Value
5cf45f5e896a7fea06ff68c2,A,36.0,"[[5587, 5600]]","Das duas, uma",Value
5cf45adc896a7fea06ff24ea,B,0.0,"[[1019, 1088]]",A prática desportiva no mar influenciou a minha percepção da paisagem,Value
5cf45c51896a7fea06ff3f9b,B,3.0,"[[360, 431]]",não lhes dá os conhecimentos básicos necessários para o ensino superior,Value
5cf46fcc896a7fea060062db,A,1.0,"[[483, 519]]",impactos socioeconómicos e políticos,Value
5cf460d7896a7fea06ff8402,A,12.0,"[[2349, 2434]]","não conseguiram então impedir uma decisão inequívoca, clara, contundente e esmagadora",Value
5cf45ae7896a7fea06ff2537,C,21.0,"[[1909, 1987]]","as preocupações familiares afectam, comprometendo-o, o desempenho profissional",Value
5cf45cf2896a7fea06ff4514,D,5.0,"[[4674, 4774]]",não se conhece o Douro frequentando apenas os areópagos e desdenhando o contacto com os agricultores,Value
5cf45b80896a7fea06ff2946,B,16.0,"[[1327, 1403]]",os representantes das Ordens não estão impedidos de manifestar a sua opinião,Value
5cf472bd896a7fea06008959,C,13.0,"[[6272, 6358]]",é sabido que é necessário melhorar substancialmente a qualidade política a nível local,Value
5cf46d61896a7fea0600417e,C,7.0,"[[588, 643]]",Todos os dias entram na cidade mais de 370 mil viaturas,Value
5cf46c57896a7fea060028eb,C,13.0,"[[4968, 5189]]","estanha-se que não reajam em vez disso à enorme limitação que ao longo de muitos e muitos anos tem representado a tutela científica a que o Técnico se encontra sujeito do exterior, por agências de financiamento da ciência",Value
5cf47065896a7fea060065b5,A,41.0,"[[3938, 4085]]","Os futuros investigadores contratados são aqueles a quem a FCT, em tempos, atribuiu bolsas, num processo sempre exógeno à direção das universidades",Value
5cf462d0896a7fea06ff9424,C,4.0,"[[852, 876]]",Faltava clarificar o PSD,Value
5ce377c4896a7fea0662596b,C,43.0,"[[9177, 9232]]",a fronteira entre o populismo e o totalitarismo é ténue,Value
5cf46441896a7fea06ffb7d7,C,17.0,"[[3194, 3262]]",aumentando substancialmente as remunerações dos dirigentes políticos,Value
5cf46474896a7fea06ffb98d,B,56.0,"[[4669, 4687]]",pressão migratória,Value
5cf4661c896a7fea06ffd767,C,4.0,"[[846, 959]]",uma trotinete atravessada no passeio é meio caminho para dar asneira ou levar com uma cacetada do “chega para lá”,Value
5cf466ae896a7fea06ffdbd1,A,6.0,"[[3541, 3571]]",violência que se fará presente,Value
5cf46465896a7fea06ffb90e,D,23.0,"[[3055, 3097]]",Os cadernos maiores chamam muito a atenção,Value
